Station Name,Year,Month,Day,Avg Air Temp
Becker,2022,7,12,69.62
Becker,2022,7,12,65.084
Becker,2022,7,12,64.832
Becker,2022,7,12,62.888
Becker,2022,7,12,61.52
Becker,2022,7,12,60.62
Becker,2022,7,13,60.404
Becker,2022,7,13,59.666
Becker,2022,7,13,59.54
Becker,2022,7,13,58.55
Becker,2022,7,13,57.398
Becker,2022,7,13,58.478
Becker,2022,7,13,58.982
Becker,2022,7,13,59.576
Becker,2022,7,13,60.71
Becker,2022,7,13,64.094
Becker,2022,7,13,66.578
Becker,2022,7,13,68.342
Becker,2022,7,13,69.476
Becker,2022,7,13,69.674
Becker,2022,7,13,69.8
Becker,2022,7,13,70.934
Becker,2022,7,13,70.916
Becker,2022,7,13,70.43
Becker,2022,7,13,69.332
Becker,2022,7,13,65.966
Becker,2022,7,13,61.952
Becker,2022,7,13,59.612
Becker,2022,7,13,58.676
Becker,2022,7,13,57.83
Becker,2022,7,14,56.642
Becker,2022,7,14,55.85
Becker,2022,7,14,54.986
Becker,2022,7,14,53.762
Becker,2022,7,14,53.852
Becker,2022,7,14,54.95
Becker,2022,7,14,60.134
Becker,2022,7,14,64.994
Becker,2022,7,14,70.088
Becker,2022,7,14,74.048
Becker,2022,7,14,77.054
Becker,2022,7,14,79.394
Becker,2022,7,14,81.716
Becker,2022,7,14,81.518
Becker,2022,7,14,83.012
Becker,2022,7,14,84.938
Becker,2022,7,14,83.084
Becker,2022,7,14,82.004
Becker,2022,7,14,80.06
Becker,2022,7,14,79.052
Becker,2022,7,14,74.858
Becker,2022,7,14,73.454
Becker,2022,7,14,74.678
Becker,2022,7,14,74.228
Becker,2022,7,15,73.4
Becker,2022,7,15,71.258
Becker,2022,7,15,70.88
Becker,2022,7,15,69.854
Becker,2022,7,15,69.422
Becker,2022,7,15,67.208
Becker,2022,7,15,69.89
Becker,2022,7,15,72.464
Becker,2022,7,15,75.128
Becker,2022,7,15,77.198
Becker,2022,7,15,79.304
Becker,2022,7,15,81.248
Becker,2022,7,15,82.058
Becker,2022,7,15,84.038
Becker,2022,7,15,83.66
Becker,2022,7,15,84.182
Becker,2022,7,15,81.356
Becker,2022,7,15,81.302
Becker,2022,7,15,80.528
Becker,2022,7,15,77.036
Becker,2022,7,15,73.292
Becker,2022,7,15,69.35
Becker,2022,7,15,68.486
Becker,2022,7,15,67.226
Becker,2022,7,16,65.93
Becker,2022,7,16,68.468
Becker,2022,7,16,67.73
Becker,2022,7,16,66.632
Becker,2022,7,16,65.264
Becker,2022,7,16,65.498
Becker,2022,7,16,69.044
Becker,2022,7,16,75.596
Becker,2022,7,16,77.612
Becker,2022,7,16,80.492
Becker,2022,7,16,81.968
Becker,2022,7,16,83.786
Becker,2022,7,16,83.696
Becker,2022,7,16,85.37
Becker,2022,7,16,85.982
Becker,2022,7,16,84.722
Becker,2022,7,16,84.344
Becker,2022,7,16,82.148
Becker,2022,7,16,80.078
Becker,2022,7,16,78.026
Becker,2022,7,16,74.012
Becker,2022,7,16,71.564
Becker,2022,7,16,70.394
Becker,2022,7,16,70.16
Becker,2022,7,17,69.476
Becker,2022,7,17,67.586
Becker,2022,7,17,66.398
Becker,2022,7,17,65.21
Becker,2022,7,17,65.336
Becker,2022,7,17,64.904
Becker,2022,7,17,68.45
Becker,2022,7,17,71.204
Becker,2022,7,17,75.164
Becker,2022,7,17,78.062
Becker,2022,7,17,80.258
Becker,2022,7,17,82.418
Becker,2022,7,17,84.578
Becker,2022,7,17,87.044
Becker,2022,7,17,87.53
Becker,2022,7,17,88.538
Becker,2022,7,17,88.916
Becker,2022,7,17,87.782
Becker,2022,7,17,86.594
Becker,2022,7,17,83.354
Becker,2022,7,17,78.602
Becker,2022,7,17,76.28
Becker,2022,7,17,74.894
Becker,2022,7,17,74.39
Becker,2022,7,18,73.184
Becker,2022,7,18,72.482
Becker,2022,7,18,71.978
Becker,2022,7,18,71.222
Becker,2022,7,18,70.16
Becker,2022,7,18,70.124
Becker,2022,7,18,72.446
Becker,2022,7,18,77.63
Becker,2022,7,18,81.752
Becker,2022,7,18,85.406
Becker,2022,7,18,88.664
Becker,2022,7,18,90.806
Becker,2022,7,18,92.822
Becker,2022,7,18,93.668
Becker,2022,7,18,94.532
Becker,2022,7,18,94.568
Becker,2022,7,18,93.974
Becker,2022,7,18,92.354
Becker,2022,7,18,89.654
Becker,2022,7,18,85.91
Becker,2022,7,18,82.796
Becker,2022,7,18,81.5
Becker,2022,7,18,80.672
Becker,2022,7,18,80.15
Becker,2022,7,19,79.628
Becker,2022,7,19,78.908
Becker,2022,7,19,77.756
Becker,2022,7,19,76.478
Becker,2022,7,19,76.064
Becker,2022,7,19,75.506
Becker,2022,7,19,79.142
Becker,2022,7,19,82.67
Becker,2022,7,19,84.488
Becker,2022,7,19,83.966
Becker,2022,7,19,84.632
Becker,2022,7,19,86.54
Becker,2022,7,19,84.704
Becker,2022,7,19,83.786
Becker,2022,7,19,81.068
Becker,2022,7,19,85.568
Becker,2022,7,19,85.28
Becker,2022,7,19,83.75
Becker,2022,7,19,81.806
Becker,2022,7,19,78.368
Becker,2022,7,19,76.01
Becker,2022,7,19,74.228
Becker,2022,7,19,73.526
Becker,2022,7,19,73.94
Becker,2022,7,20,72.608
Becker,2022,7,20,72.338
Becker,2022,7,20,71.402
Becker,2022,7,20,70.52
Becker,2022,7,20,69.98
Becker,2022,7,20,70.484
Becker,2022,7,20,71.438
Becker,2022,7,20,74.102
Becker,2022,7,20,76.892
Becker,2022,7,20,79.268
Becker,2022,7,20,81.356
Becker,2022,7,20,82.778
Becker,2022,7,20,83.336
Becker,2022,7,20,84.542
Becker,2022,7,20,85.442
Becker,2022,7,20,86.378
Becker,2022,7,20,86.486
Becker,2022,7,20,86.018
Becker,2022,7,20,84.83
Becker,2022,7,20,82.328
Becker,2022,7,20,78.134
Becker,2022,7,20,75.578
Becker,2022,7,20,73.04
Becker,2022,7,20,68.99
Becker,2022,7,21,66.992
Becker,2022,7,21,67.838
Becker,2022,7,21,70.502
Becker,2022,7,21,69.458
Becker,2022,7,21,69.71
Becker,2022,7,21,68.738
Becker,2022,7,21,70.628
Becker,2022,7,21,72.77
Becker,2022,7,21,74.876
Becker,2022,7,21,76.388
Becker,2022,7,21,78.188
Becker,2022,7,21,79.97
Becker,2022,7,21,81.194
Becker,2022,7,21,81.986
Becker,2022,7,21,82.814
Becker,2022,7,21,83.39
Becker,2022,7,21,83.426
Becker,2022,7,21,82.526
Becker,2022,7,21,81.032
Becker,2022,7,21,77.108
Becker,2022,7,21,73.436
Becker,2022,7,21,70.754
Becker,2022,7,21,71.294
Becker,2022,7,21,72.5
Becker,2022,7,22,72.464
Becker,2022,7,22,72.086
Becker,2022,7,22,74.12
Becker,2022,7,22,74.966
Becker,2022,7,22,73.724
Becker,2022,7,22,72.932
Becker,2022,7,22,73.436
Becker,2022,7,22,75.326
Becker,2022,7,22,79.466
Becker,2022,7,22,82.688
Becker,2022,7,22,85.244
Becker,2022,7,22,86.486
Becker,2022,7,22,88.394
Becker,2022,7,22,89.528
Becker,2022,7,22,89.564
Becker,2022,7,22,90.374
Becker,2022,7,22,90.662
Becker,2022,7,22,90.05
Becker,2022,7,22,84.848
Becker,2022,7,22,79.106
Becker,2022,7,22,74.984
Becker,2022,7,22,70.538
Becker,2022,7,22,67.694
Becker,2022,7,22,65.768
Becker,2022,7,23,65.804
Becker,2022,7,23,62.888
Becker,2022,7,23,61.466
Becker,2022,7,23,61.7
Becker,2022,7,23,63.77
Becker,2022,7,23,62.96
Becker,2022,7,23,68.684
Becker,2022,7,23,71.024
Becker,2022,7,23,69.134
Becker,2022,7,23,68.81
Becker,2022,7,23,67.046
Becker,2022,7,23,66.92
Becker,2022,7,23,69.602
Becker,2022,7,23,70.448
Becker,2022,7,23,69.188
Becker,2022,7,23,73.796
Becker,2022,7,23,77.486
Becker,2022,7,23,78.098
Becker,2022,7,23,77.216
Becker,2022,7,23,74.624
Becker,2022,7,23,72.122
Becker,2022,7,23,69.386
Becker,2022,7,23,68.99
Becker,2022,7,23,68.882
Becker,2022,7,24,67.748
Becker,2022,7,24,66.272
Becker,2022,7,24,66.506
Becker,2022,7,24,64.886
Becker,2022,7,24,63.554
Becker,2022,7,24,63.176
Becker,2022,7,24,64.346
Becker,2022,7,24,66.362
Becker,2022,7,24,68.594
Becker,2022,7,24,70.16
Becker,2022,7,24,71.672
Becker,2022,7,24,74.012
Becker,2022,7,24,74.876
Becker,2022,7,24,75.632
Becker,2022,7,24,75.902
Becker,2022,7,24,76.514
Becker,2022,7,24,75.812
Becker,2022,7,24,74.264
Becker,2022,7,24,73.076
Becker,2022,7,24,68.684
Becker,2022,7,24,64.4
Becker,2022,7,24,61.25
Becker,2022,7,24,59.252
Becker,2022,7,24,59.252
Becker,2022,7,25,56.552
Becker,2022,7,25,54.032
Becker,2022,7,25,51.89
Becker,2022,7,25,51.296
Becker,2022,7,25,51.602
Becker,2022,7,25,53.294
Becker,2022,7,25,56.93
Becker,2022,7,25,62.96
Becker,2022,7,25,67.172
Becker,2022,7,25,68.9
Becker,2022,7,25,71.006
Becker,2022,7,25,71.978
Becker,2022,7,25,73.562
Becker,2022,7,25,74.264
Becker,2022,7,25,75.29
Becker,2022,7,25,76.316
Becker,2022,7,25,76.316
Becker,2022,7,25,74.03
Becker,2022,7,25,73.364
Becker,2022,7,25,71.474
Becker,2022,7,25,68.522
Becker,2022,7,25,65.858
Becker,2022,7,25,63.662
Becker,2022,7,25,62.978
Becker,2022,7,26,63.032
Becker,2022,7,26,63.698
Becker,2022,7,26,62.996
Becker,2022,7,26,61.7
Becker,2022,7,26,60.764
Becker,2022,7,26,61.322
Becker,2022,7,26,63.806
Becker,2022,7,26,66.686
Becker,2022,7,26,68.864
Becker,2022,7,26,70.016
Becker,2022,7,26,70.916
Becker,2022,7,26,71.6
Becker,2022,7,26,68.9
Becker,2022,7,26,66.398
Becker,2022,7,26,67.73
Becker,2022,7,26,69.296
Becker,2022,7,26,70.574
Becker,2022,7,26,70.502
Becker,2022,7,26,69.566
Becker,2022,7,26,68.486
Becker,2022,7,26,66.236
Becker,2022,7,26,65.57
Becker,2022,7,26,65.624
Becker,2022,7,26,64.76
Becker,2022,7,27,63.014
Becker,2022,7,27,62.24
Becker,2022,7,27,61.466
Becker,2022,7,27,60.746
Becker,2022,7,27,59.234
Becker,2022,7,27,61.124
Becker,2022,7,27,64.166
Becker,2022,7,27,67.802
Becker,2022,7,27,69.044
Becker,2022,7,27,71.816
Becker,2022,7,27,74.768
Becker,2022,7,27,76.604
Becker,2022,7,27,77.81
Becker,2022,7,27,78.296
Becker,2022,7,27,78.53
Becker,2022,7,27,77.486
Becker,2022,7,27,76.946
Becker,2022,7,27,76.316
Becker,2022,7,27,74.48
Becker,2022,7,27,71.096
Becker,2022,7,27,69.116
Becker,2022,7,27,68.108
Becker,2022,7,27,66.578
Becker,2022,7,27,64.31
Becker,2022,7,28,62.312
Becker,2022,7,28,60.962
Becker,2022,7,28,59.648
Becker,2022,7,28,58.01
Becker,2022,7,28,56.786
Becker,2022,7,28,56.696
Becker,2022,7,28,59.558
Becker,2022,7,28,62.564
Becker,2022,7,28,65.534
Becker,2022,7,28,67.316
Becker,2022,7,28,68.9
Becker,2022,7,28,71.366
Becker,2022,7,28,70.916
Becker,2022,7,28,71.222
Becker,2022,7,28,73.076
Becker,2022,7,28,72.986
Becker,2022,7,28,73.724
Becker,2022,7,28,72.5
Becker,2022,7,28,70.916
Becker,2022,7,28,68.162
Becker,2022,7,28,64.976
Becker,2022,7,28,63.266
Becker,2022,7,28,61.934
Becker,2022,7,28,60.296
Becker,2022,7,29,59.846
Becker,2022,7,29,59.216
Becker,2022,7,29,58.586
Becker,2022,7,29,58.478
Becker,2022,7,29,57.776
Becker,2022,7,29,57.758
Becker,2022,7,29,60.494
Becker,2022,7,29,63.806
Becker,2022,7,29,66.65
Becker,2022,7,29,69.026
Becker,2022,7,29,70.646
Becker,2022,7,29,72.464
Becker,2022,7,29,73.94
Becker,2022,7,29,74.102
Becker,2022,7,29,77.018
Becker,2022,7,29,78.044
Becker,2022,7,29,77.162
Becker,2022,7,29,76.964
Becker,2022,7,29,76.136
Becker,2022,7,29,73.256
Becker,2022,7,29,66.218
Becker,2022,7,29,62.546
Becker,2022,7,29,60.242
Becker,2022,7,29,58.892
Becker,2022,7,30,57.686
Becker,2022,7,30,56.246
Becker,2022,7,30,56.732
Becker,2022,7,30,59.99
Becker,2022,7,30,58.964
Becker,2022,7,30,60.296
Becker,2022,7,30,64.742
Becker,2022,7,30,69.35
Becker,2022,7,30,73.616
Becker,2022,7,30,77.018
Becker,2022,7,30,79.538
Becker,2022,7,30,82.418
Becker,2022,7,30,84.164
Becker,2022,7,30,85.352
Becker,2022,7,30,85.928
Becker,2022,7,30,86.396
Becker,2022,7,30,85.982
Becker,2022,7,30,83.48
Becker,2022,7,30,81.41
Becker,2022,7,30,78.854
Becker,2022,7,30,75.794
Becker,2022,7,30,74.426
Becker,2022,7,30,72.824
Becker,2022,7,30,71.204
Becker,2022,7,31,69.944
Becker,2022,7,31,68.396
Becker,2022,7,31,67.244
Becker,2022,7,31,66.794
Becker,2022,7,31,65.804
Becker,2022,7,31,65.138
Becker,2022,7,31,68.0
Becker,2022,7,31,69.206
Becker,2022,7,31,69.332
Becker,2022,7,31,73.652
Becker,2022,7,31,76.712
Becker,2022,7,31,79.61
Becker,2022,7,31,80.276
Becker,2022,7,31,82.004
Becker,2022,7,31,82.85
Becker,2022,7,31,82.418
Becker,2022,7,31,81.95
Becker,2022,7,31,82.202
Becker,2022,7,31,80.96
Becker,2022,7,31,78.278
Becker,2022,7,31,76.712
Becker,2022,7,31,74.858
Becker,2022,7,31,72.23
Becker,2022,7,31,70.538
Becker,2022,8,1,68.9
Becker,2022,8,1,67.532
Becker,2022,8,1,66.254
Becker,2022,8,1,64.706
Becker,2022,8,1,65.39
Becker,2022,8,1,65.948
Becker,2022,8,1,66.362
Becker,2022,8,1,67.874
Becker,2022,8,1,69.152
Becker,2022,8,1,70.664
Becker,2022,8,1,72.644
Becker,2022,8,1,74.318
Becker,2022,8,1,75.956
Becker,2022,8,1,77.72
Becker,2022,8,1,78.962
Becker,2022,8,1,79.79
Becker,2022,8,1,79.988
Becker,2022,8,1,79.592
Becker,2022,8,1,78.404
Becker,2022,8,1,73.976
Becker,2022,8,1,67.748
Becker,2022,8,1,64.166
Becker,2022,8,1,62.78
Becker,2022,8,1,60.71
Becker,2022,8,2,61.448
Becker,2022,8,2,58.802
Becker,2022,8,2,57.74
Becker,2022,8,2,61.304
Becker,2022,8,2,60.926
Becker,2022,8,2,61.196
Becker,2022,8,2,64.67
Becker,2022,8,2,68.63
Becker,2022,8,2,73.058
Becker,2022,8,2,77.954
Becker,2022,8,2,81.536
Becker,2022,8,2,84.884
Becker,2022,8,2,89.312
Becker,2022,8,2,92.192
Becker,2022,8,2,93.056
Becker,2022,8,2,93.506
Becker,2022,8,2,94.082
Becker,2022,8,2,93.974
Becker,2022,8,2,92.012
Becker,2022,8,2,87.512
Becker,2022,8,2,82.4
Becker,2022,8,2,78.152
Becker,2022,8,2,78.782
Becker,2022,8,2,81.446
Becker,2022,8,3,73.292
Becker,2022,8,3,69.062
Becker,2022,8,3,68.288
Becker,2022,8,3,68.972
Becker,2022,8,3,68.126
Becker,2022,8,3,68.324
Becker,2022,8,3,70.628
Becker,2022,8,3,73.85
Becker,2022,8,3,77.306
Becker,2022,8,3,79.7
Becker,2022,8,3,80.51
Becker,2022,8,3,81.086
Becker,2022,8,3,80.24
Becker,2022,8,3,80.33
Becker,2022,8,3,78.98
Becker,2022,8,3,76.892
Becker,2022,8,3,76.136
Becker,2022,8,3,76.028
Becker,2022,8,3,73.994
Becker,2022,8,3,70.466
Becker,2022,8,3,66.704
Becker,2022,8,3,63.392
Becker,2022,8,3,59.936
Becker,2022,8,3,59.36
Becker,2022,8,4,57.254
Becker,2022,8,4,56.894
Becker,2022,8,4,56.156
Becker,2022,8,4,55.238
Becker,2022,8,4,53.636
Becker,2022,8,4,53.492
Becker,2022,8,4,58.1
Becker,2022,8,4,63.194
Becker,2022,8,4,68.738
Becker,2022,8,4,72.086
Becker,2022,8,4,74.768
Becker,2022,8,4,76.298
Becker,2022,8,4,78.386
Becker,2022,8,4,80.636
Becker,2022,8,4,81.824
Becker,2022,8,4,82.832
Becker,2022,8,4,82.58
Becker,2022,8,4,82.022
Becker,2022,8,4,80.798
Becker,2022,8,4,77.054
Becker,2022,8,4,73.832
Becker,2022,8,4,71.636
Becker,2022,8,4,70.502
Becker,2022,8,4,69.71
Becker,2022,8,5,69.26
Becker,2022,8,5,68.396
Becker,2022,8,5,68.108
Becker,2022,8,5,67.874
Becker,2022,8,5,67.028
Becker,2022,8,5,67.55
Becker,2022,8,5,69.296
Becker,2022,8,5,73.004
Becker,2022,8,5,77.054
Becker,2022,8,5,79.556
Becker,2022,8,5,82.76
Becker,2022,8,5,85.928
Becker,2022,8,5,87.692
Becker,2022,8,5,88.358
Becker,2022,8,5,89.564
Becker,2022,8,5,89.06
Becker,2022,8,5,87.422
Becker,2022,8,5,86.738
Becker,2022,8,5,85.784
Becker,2022,8,5,83.012
Becker,2022,8,5,80.834
Becker,2022,8,5,79.646
Becker,2022,8,5,79.268
Becker,2022,8,5,78.71
Becker,2022,8,6,75.722
Becker,2022,8,6,73.994
Becker,2022,8,6,72.842
Becker,2022,8,6,71.438
Becker,2022,8,6,71.6
Becker,2022,8,6,71.312
Becker,2022,8,6,70.736
Becker,2022,8,6,70.7
Becker,2022,8,6,71.006
Becker,2022,8,6,71.438
Becker,2022,8,6,72.374
Becker,2022,8,6,71.852
Becker,2022,8,6,71.708
Becker,2022,8,6,70.826
Becker,2022,8,6,70.214
Becker,2022,8,6,70.79
Becker,2022,8,6,72.41
Becker,2022,8,6,72.698
Becker,2022,8,6,72.644
Becker,2022,8,6,71.078
Becker,2022,8,6,69.062
Becker,2022,8,6,69.17
Becker,2022,8,6,67.802
Becker,2022,8,6,66.542
Becker,2022,8,7,65.174
Becker,2022,8,7,63.716
Becker,2022,8,7,62.114
Becker,2022,8,7,61.016
Becker,2022,8,7,60.458
Becker,2022,8,7,59.882
Becker,2022,8,7,60.71
Becker,2022,8,7,62.708
Becker,2022,8,7,64.688
Becker,2022,8,7,65.876
Becker,2022,8,7,67.262
Becker,2022,8,7,68.936
Becker,2022,8,7,69.152
Becker,2022,8,7,69.386
Becker,2022,8,7,68.954
Becker,2022,8,7,69.908
Becker,2022,8,7,70.682
Becker,2022,8,7,68.918
Becker,2022,8,7,67.262
Becker,2022,8,7,63.662
Becker,2022,8,7,61.61
Becker,2022,8,7,60.152
Becker,2022,8,7,58.784
Becker,2022,8,7,57.434
Becker,2022,8,8,56.426
Becker,2022,8,8,55.526
Becker,2022,8,8,54.59
Becker,2022,8,8,53.978
Becker,2022,8,8,53.582
Becker,2022,8,8,54.014
Becker,2022,8,8,54.86
Becker,2022,8,8,57.164
Becker,2022,8,8,60.314
Becker,2022,8,8,63.5
Becker,2022,8,8,66.11
Becker,2022,8,8,67.928
Becker,2022,8,8,69.89
Becker,2022,8,8,72.05
Becker,2022,8,8,73.076
Becker,2022,8,8,74.246
Becker,2022,8,8,75.11
Becker,2022,8,8,74.66
Becker,2022,8,8,73.418
Becker,2022,8,8,69.08
Becker,2022,8,8,63.95
Becker,2022,8,8,61.034
Becker,2022,8,8,59.63
Becker,2022,8,8,58.334
Becker,2022,8,9,58.622
Becker,2022,8,9,57.452
Becker,2022,8,9,57.83
Becker,2022,8,9,56.606
Becker,2022,8,9,54.95
Becker,2022,8,9,58.334
Becker,2022,8,9,61.718
Becker,2022,8,9,66.11
Becker,2022,8,9,70.124
Becker,2022,8,9,72.986
Becker,2022,8,9,75.398
Becker,2022,8,9,76.838
Becker,2022,8,9,78.818
Becker,2022,8,9,79.34
Becker,2022,8,9,80.618
Becker,2022,8,9,81.266
Becker,2022,8,9,81.068
Becker,2022,8,9,80.078
Becker,2022,8,9,78.098
Becker,2022,8,9,73.76
Becker,2022,8,9,69.17
Becker,2022,8,9,66.164
Becker,2022,8,9,65.84
Becker,2022,8,9,65.39
Becker,2022,8,10,64.22
Becker,2022,8,10,61.844
Becker,2022,8,10,61.592
Becker,2022,8,10,61.664
Becker,2022,8,10,64.166
Becker,2022,8,10,64.562
Becker,2022,8,10,66.398
Becker,2022,8,10,67.91
Becker,2022,8,10,69.296
Becker,2022,8,10,71.582
Becker,2022,8,10,73.814
Becker,2022,8,10,76.334
Becker,2022,8,10,78.314
Becker,2022,8,10,79.016
Becker,2022,8,10,79.79
Becker,2022,8,10,80.096
Becker,2022,8,10,78.728
Becker,2022,8,10,77.198
Becker,2022,8,10,73.958
Becker,2022,8,10,69.62
Becker,2022,8,10,65.57
Becker,2022,8,10,62.15
Becker,2022,8,10,61.268
Becker,2022,8,10,59.666
Becker,2022,8,11,58.784
Becker,2022,8,11,58.712
Becker,2022,8,11,58.208
Becker,2022,8,11,59.18
Becker,2022,8,11,59.414
Becker,2022,8,11,60.026
Becker,2022,8,11,60.746
Becker,2022,8,11,63.806
Becker,2022,8,11,65.84
Becker,2022,8,11,69.998
Becker,2022,8,11,74.48
Becker,2022,8,11,76.532
Becker,2022,8,11,77.594
Becker,2022,8,11,78.656
Becker,2022,8,11,79.178
Becker,2022,8,11,79.34
Becker,2022,8,11,78.548
Becker,2022,8,11,76.514
Becker,2022,8,11,72.968
Becker,2022,8,11,69.242
Becker,2022,8,11,67.37
Becker,2022,8,11,65.552
Becker,2022,8,11,67.964
Becker,2022,8,11,65.732
Becker,2022,8,12,66.632
Becker,2022,8,12,65.444
Becker,2022,8,12,67.19
Becker,2022,8,12,65.948
Becker,2022,8,12,64.274
Becker,2022,8,12,61.556
Becker,2022,8,12,61.394
Becker,2022,8,12,61.43
Becker,2022,8,12,61.232
Becker,2022,8,12,62.204
Becker,2022,8,12,64.778
Becker,2022,8,12,65.822
Becker,2022,8,12,69.062
Becker,2022,8,12,72.23
Becker,2022,8,12,73.4
Becker,2022,8,12,72.338
Becker,2022,8,12,70.862
Becker,2022,8,12,70.016
Becker,2022,8,12,69.026
Becker,2022,8,12,67.586
Becker,2022,8,12,66.362
Becker,2022,8,12,66.506
Becker,2022,8,12,65.93
Becker,2022,8,12,64.382
Becker,2022,8,13,62.15
Becker,2022,8,13,60.836
Becker,2022,8,13,60.188
Becker,2022,8,13,60.548
Becker,2022,8,13,61.196
Becker,2022,8,13,61.322
Becker,2022,8,13,61.196
Becker,2022,8,13,61.898
Becker,2022,8,13,63.356
Becker,2022,8,13,64.508
Becker,2022,8,13,66.128
Becker,2022,8,13,67.514
Becker,2022,8,13,68.756
Becker,2022,8,13,68.576
Becker,2022,8,13,67.766
Becker,2022,8,13,67.298
Becker,2022,8,13,66.542
Becker,2022,8,13,66.488
Becker,2022,8,13,66.11
Becker,2022,8,13,63.878
Becker,2022,8,13,60.512
Becker,2022,8,13,57.65
Becker,2022,8,13,56.03
Becker,2022,8,13,54.806
Becker,2022,8,14,54.284
Becker,2022,8,14,54.266
Becker,2022,8,14,53.528
Becker,2022,8,14,53.132
Becker,2022,8,14,52.376
Becker,2022,8,14,51.962
Becker,2022,8,14,54.122
Becker,2022,8,14,57.434
Becker,2022,8,14,61.232
Becker,2022,8,14,64.994
Becker,2022,8,14,68.216
Becker,2022,8,14,70.808
Becker,2022,8,14,72.464
Becker,2022,8,14,73.724
Becker,2022,8,14,74.768
Becker,2022,8,14,74.912
Becker,2022,8,14,75.092
Becker,2022,8,14,75.038
Becker,2022,8,14,72.734
Becker,2022,8,14,70.178
Becker,2022,8,14,67.964
Becker,2022,8,14,66.326
Becker,2022,8,14,64.328
Becker,2022,8,14,62.996
Becker,2022,8,15,60.566
Becker,2022,8,15,60.53
Becker,2022,8,15,57.308
Becker,2022,8,15,55.418
Becker,2022,8,15,58.172
Becker,2022,8,15,57.02
Becker,2022,8,15,59.522
Becker,2022,8,15,64.184
Becker,2022,8,15,65.93
Becker,2022,8,15,68.0
Becker,2022,8,15,69.278
Becker,2022,8,15,71.312
Becker,2022,8,15,72.518
Becker,2022,8,15,74.534
Becker,2022,8,15,74.876
Becker,2022,8,15,74.75
Becker,2022,8,15,75.092
Becker,2022,8,15,75.47
Becker,2022,8,15,73.238
Becker,2022,8,15,69.908
Becker,2022,8,15,67.316
Becker,2022,8,15,64.94
Becker,2022,8,15,62.456
Becker,2022,8,15,62.006
Becker,2022,8,16,61.484
Becker,2022,8,16,63.608
Becker,2022,8,16,62.924
Becker,2022,8,16,61.592
Becker,2022,8,16,61.574
Becker,2022,8,16,62.15
Becker,2022,8,16,65.318
Becker,2022,8,16,68.648
Becker,2022,8,16,70.142
Becker,2022,8,16,73.436
Becker,2022,8,16,74.804
Becker,2022,8,16,76.91
Becker,2022,8,16,78.512
Becker,2022,8,16,78.89
Becker,2022,8,16,79.988
Becker,2022,8,16,80.006
Becker,2022,8,16,79.808
Becker,2022,8,16,78.926
Becker,2022,8,16,77.108
Becker,2022,8,16,72.158
Becker,2022,8,16,67.82
Becker,2022,8,16,66.218
Becker,2022,8,16,66.65
Becker,2022,8,16,66.794
Becker,2022,8,17,66.578
Becker,2022,8,17,65.678
Becker,2022,8,17,64.85
Becker,2022,8,17,64.382
Becker,2022,8,17,63.68
Becker,2022,8,17,63.644
Becker,2022,8,17,65.282
Becker,2022,8,17,68.576
Becker,2022,8,17,70.574
Becker,2022,8,17,73.994
Becker,2022,8,17,77.738
Becker,2022,8,17,78.08
Becker,2022,8,17,80.096
Becker,2022,8,17,81.518
Becker,2022,8,17,81.788
Becker,2022,8,17,81.662
Becker,2022,8,17,81.05
Becker,2022,8,17,78.62
Becker,2022,8,17,77.108
Becker,2022,8,17,70.61
Becker,2022,8,17,66.92
Becker,2022,8,17,66.722
Becker,2022,8,17,67.082
Becker,2022,8,17,66.776
Becker,2022,8,18,67.226
Becker,2022,8,18,67.208
Becker,2022,8,18,66.506
Becker,2022,8,18,65.84
Becker,2022,8,18,66.488
Becker,2022,8,18,66.776
Becker,2022,8,18,67.73
Becker,2022,8,18,69.242
Becker,2022,8,18,68.36
Becker,2022,8,18,66.668
Becker,2022,8,18,66.434
Becker,2022,8,18,66.83
Becker,2022,8,18,68.234
Becker,2022,8,18,67.676
Becker,2022,8,18,67.226
Becker,2022,8,18,68.738
Becker,2022,8,18,68.414
Becker,2022,8,18,63.698
Becker,2022,8,18,63.248
Becker,2022,8,18,63.122
Becker,2022,8,18,63.05
Becker,2022,8,18,63.554
Becker,2022,8,18,64.094
Becker,2022,8,18,64.274
Becker,2022,8,19,64.544
Becker,2022,8,19,63.014
Becker,2022,8,19,61.97
Becker,2022,8,19,62.024
Becker,2022,8,19,62.51
Becker,2022,8,19,62.276
Becker,2022,8,19,62.168
Becker,2022,8,19,62.708
Becker,2022,8,19,62.78
Becker,2022,8,19,63.338
Becker,2022,8,19,64.796
Becker,2022,8,19,67.64
Becker,2022,8,19,70.376
Becker,2022,8,19,71.762
Becker,2022,8,19,73.238
Becker,2022,8,19,63.824
Becker,2022,8,19,64.976
Becker,2022,8,19,66.704
Becker,2022,8,19,67.694
Becker,2022,8,19,65.084
Becker,2022,8,19,63.626
Becker,2022,8,19,61.898
Becker,2022,8,19,60.674
Becker,2022,8,19,61.466
Becker,2022,8,20,61.736
Becker,2022,8,20,61.016
Becker,2022,8,20,61.898
Becker,2022,8,20,62.618
Becker,2022,8,20,62.528
Becker,2022,8,20,62.294
Becker,2022,8,20,62.51
Becker,2022,8,20,62.906
Becker,2022,8,20,63.356
Becker,2022,8,20,64.688
Becker,2022,8,20,65.444
Becker,2022,8,20,66.596
Becker,2022,8,20,67.946
